Employee_Id,Full_Name,Gender,Age,Gender,Education_Level,Hire_Date,Exit_Date,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Store_Location,Store_Location_Latitude,Store_Location_Longitude,Store_Id,Manager_Id,Manager_Name,Manager_Status
EMP000137,Jonathan Peterson,Male,46,,High School,20/11/2019,,Store Operations,Cashier,Entry,Full-time,27187.91,New York,40.7128,-74.006,STR115,EMP002712,Scott Meza,Senior Manager
EMP000138,Samantha Garcia,Female,40,,High School,04/01/2012,,Store Operations,Cashier,Entry,Full-time,29030.19,Phoenix,33.4484,-112.074,STR124,EMP000053,Rebecca Valencia,Manager
EMP000139,Madison Poole,Male,22,,High School,31/12/2020,,Store Operations,Sales Associate,Associate,Full-time,32363.56,Portland,45.5152,-122.6784,STR133,EMP000529,Melissa Bishop,Senior Manager
EMP000140,Jessica Gross,Female,29,,Some College,06/05/2021,,Store Operations,Sales Associate,Associate,Full-time,39661.38,Portland,45.5152,-122.6784,STR013,EMP002493,Eric Williams,Manager
EMP000141,Debra Morton,Female,23,,Some College,24/09/2019,,Store Operations,Cashier,Entry,Full-time,31624.47,San Diego,32.7157,-117.1611,STR034,EMP000121,Jamie Walton,Manager
EMP000142,Karen Graham,Male,26,,Bachelor's,02/12/2019,,Store Operations,Sales Associate,Associate,Part-time,18612.83,Dallas,32.7767,-96.797,STR105,EMP000240,Briana Murray,Manager
EMP000143,Debra Christian,Female,25,,Master's,23/12/2017,,Store Operations,Cashier,Entry,Part-time,16183.49,Denver,39.7392,-104.9903,STR034,EMP000520,Michael Johnson,Manager
EMP000144,Angelica Keith,Female,27,,Some College,07/11/2021,05/04/2024,Store Operations,Sales Associate,Associate,Part-time,18966.32,New York,40.7128,-74.006,STR101,EMP000767,Tamara Riddle,Manager
EMP000145,John Bishop,Male,21,,High School,22/01/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,39272.61,San Diego,32.7157,-117.1611,STR005,EMP001026,Brandon Kelly,Manager
EMP000146,Allen Rosales,Male,23,,High School,16/12/2021,,Store Operations,Sales Associate,Associate,Part-time,17065.59,Denver,39.7392,-104.9903,STR073,EMP001224,Raymond Quinn,Manager
EMP000147,Daniel Salinas,Male,36,,Bachelor's,18/12/2014,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,44143.47,Seattle,47.6062,-122.3321,STR002,EMP001447,Sonya Jackson,Manager
EMP000148,Spencer Haynes,Male,32,,Bachelor's,31/08/2019,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,42540.19,Boston,42.3601,-71.0589,STR059,EMP001680,Zachary Santiago,Manager
EMP000149,Adam Vaughan,Male,27,,Bachelor's,10/07/2021,,Store Operations,Cashier,Entry,Full-time,22514.79,Charlotte,35.2271,-80.8431,STR119,EMP000121,Jamie Walton,Manager
EMP000150,Nathan Freeman,Male,31,,Bachelor's,03/12/2018,,Store Operations,Cashier,Entry,Part-time,14871.88,Fort Worth,32.7555,-97.3308,STR086,EMP002163,Mr. William Ward,Manager
EMP000151,Melissa Brewer,Female,37,,Bachelor's,10/04/2018,,Store Operations,Cashier,Entry,Full-time,31082.66,Nashville,36.1627,-86.7816,STR097,EMP002827,Amanda Wright,Manager
EMP000152,Ricky Davis II,Male,25,,High School,15/10/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,23156.06,Jacksonville,30.3322,-81.6557,STR106,EMP000520,Michael Johnson,Manager
EMP000153,Elizabeth Perkins,Female,41,,Some College,03/07/2021,,Store Operations,Cashier,Entry,Part-time,14069.37,Baltimore,39.2904,-76.6122,STR066,EMP001131,Michelle Walls,Executive
EMP000154,Joseph Coleman,Male,31,,Bachelor's,16/11/2017,,Store Operations,Cashier,Entry,Part-time,16136.72,Detroit,42.3314,-83.0458,STR121,EMP002436,Miranda Murray,Senior Manager
EMP000155,Erin Warner,Female,23,,Some College,08/12/2020,11/11/2021,Store Operations,Sales Associate,Associate,Part-time,23896.68,San Jose,37.3382,-121.8863,STR037,EMP002456,Jennifer Moore,Executive
EMP000156,David Martinez,Male,31,,Bachelor's,15/01/2021,14/02/2022,Store Operations,Cashier,Entry,Full-time,24420.55,Baltimore,39.2904,-76.6122,STR014,EMP001305,Tina Walter,Senior Manager
EMP000157,Bryan Herrera,Male,47,,High School,04/06/2018,,Store Operations,Cashier,Entry,Full-time,28721.36,Philadelphia,39.9526,-75.1652,STR150,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000158,Cathy Robinson,Male,41,,Bachelor's,09/03/2018,11/09/2023,Store Operations,Cashier,Entry,Full-time,29616.2,Charlotte,35.2271,-80.8431,STR146,EMP002163,Mr. William Ward,Manager
EMP000159,Dr. William Warren,Male,33,,Some College,21/10/2020,,Store Operations,Sales Associate,Associate,Full-time,30851.65,Dallas,32.7767,-96.797,STR047,EMP002585,Kara Rogers,Senior Manager
EMP000160,Brian Lee,Male,35,,High School,04/07/2021,,Store Operations,Cashier,Entry,Full-time,29282.16,Philadelphia,39.9526,-75.1652,STR113,EMP002684,David James,Senior Manager
EMP000161,Christopher Smith,Male,33,,High School,06/05/2021,,Store Operations,Sales Associate,Associate,Part-time,19448.04,Houston,29.7604,-95.3698,STR049,EMP002712,Scott Meza,Senior Manager
EMP000162,Denise Mccann,Female,29,,Bachelor's,26/10/2021,,Store Operations,Sales Associate,Associate,Part-time,21352.6,Louisville,38.2527,-85.7585,STR041,EMP000053,Rebecca Valencia,Manager
EMP000163,Melissa Martinez,Female,33,,High School,05/11/2021,,Store Operations,Sales Associate,Associate,Full-time,35602.36,Las Vegas,36.1699,-115.1398,STR014,EMP000240,Briana Murray,Manager
EMP000164,Katherine Salas,Male,35,,High School,03/12/2017,21/10/2021,Store Operations,Cashier,Entry,Part-time,16414.65,New York,40.7128,-74.006,STR082,EMP000767,Tamara Riddle,Manager
EMP000165,Julie Alexander,Male,31,,Master's,12/02/2019,,Store Operations,Cashier,Entry,Full-time,22902.9,Portland,45.5152,-122.6784,STR120,EMP001026,Brandon Kelly,Manager
EMP000166,Anthony Everett,Male,31,,Bachelor's,05/09/2019,,Store Operations,Sales Associate,Associate,Full-time,38023.63,Dallas,32.7767,-96.797,STR085,EMP001224,Raymond Quinn,Manager
EMP000167,Rodney Morales,Male,26,,Bachelor's,19/10/2021,,Store Operations,Sales Associate,Associate,Full-time,31849.36,Denver,39.7392,-104.9903,STR043,EMP001447,Sonya Jackson,Manager
EMP000168,Mark Brown,Male,44,,Master's,10/06/2021,17/07/2024,Store Operations,Cashier,Entry,Full-time,23865.19,Nashville,36.1627,-86.7816,STR112,EMP001680,Zachary Santiago,Manager
EMP000169,Justin Torres,Male,26,,Bachelor's,06/06/2020,22/05/2021,Store Operations,Cashier,Entry,Seasonal,8963.1,Houston,29.7604,-95.3698,STR049,EMP002493,Eric Williams,Manager
EMP000170,Bailey Duran DDS,Male,32,,High School,25/05/2020,,Store Operations,Cashier,Entry,Full-time,27908.93,Denver,39.7392,-104.9903,STR125,EMP002827,Amanda Wright,Manager
EMP000171,Courtney Mills,Female,35,,High School,30/09/2016,,Store Operations,Sales Associate,Associate,Part-time,21678.46,Nashville,36.1627,-86.7816,STR023,EMP001131,Michelle Walls,Executive
EMP000172,Jeremy Dalton,Male,25,,Bachelor's,11/07/2021,,Store Operations,Sales Associate,Associate,Full-time,28199.05,Charlotte,35.2271,-80.8431,STR085,EMP002456,Jennifer Moore,Executive
EMP000173,Elizabeth Oliver DDS,Female,23,,High School,25/05/2019,,Store Operations,Sales Associate,Associate,Full-time,34145.12,New York,40.7128,-74.006,STR027,EMP000529,Melissa Bishop,Senior Manager
EMP000174,Theresa Clark,Female,31,,High School,05/12/2021,,Store Operations,Cashier,Entry,Part-time,14558.97,Jacksonville,30.3322,-81.6557,STR110,EMP001305,Tina Walter,Senior Manager
EMP000175,Matthew Moore,Male,24,,Bachelor's,05/03/2019,,Store Operations,Sales Associate,Associate,Part-time,21445.24,New York,40.7128,-74.006,STR128,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000176,Benjamin Smith,Male,33,,Bachelor's,18/03/2018,,Store Operations,Cashier,Entry,Part-time,14246.2,Nashville,36.1627,-86.7816,STR009,EMP002436,Miranda Murray,Senior Manager
EMP000177,Kirk Carter,Male,21,,High School,12/05/2021,,Store Operations,Sales Associate,Associate,Full-time,36291.25,Austin,30.2672,-97.7431,STR034,EMP002585,Kara Rogers,Senior Manager
EMP000178,Michael Warner,Male,41,,Master's,17/11/2019,,Store Operations,Cashier,Entry,Full-time,25867.35,Los Angeles,34.0522,-118.2437,STR033,EMP002684,David James,Senior Manager
EMP000179,Michael Bradshaw,Male,44,,High School,04/01/2012,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,49050.95,Columbus,39.9612,-82.9988,STR021,EMP002712,Scott Meza,Senior Manager
EMP000180,Lori Guerrero,Male,27,,Some College,17/11/2016,,Store Operations,Cashier,Entry,Part-time,14025.13,Detroit,42.3314,-83.0458,STR115,EMP000053,Rebecca Valencia,Manager
EMP000181,Jessica Stephens,Female,21,,Master's,10/06/2021,30/01/2023,Store Operations,Sales Associate,Associate,Full-time,32092.8,Columbus,39.9612,-82.9988,STR078,EMP000121,Jamie Walton,Manager
EMP000182,Susan Serrano,Male,21,,Bachelor's,14/04/2021,,Store Operations,Cashier,Entry,Seasonal,9253.89,Dallas,32.7767,-96.797,STR028,EMP000240,Briana Murray,Manager
EMP000183,Christopher Parker,Male,30,,High School,27/06/2017,,Store Operations,Sales Associate,Associate,Full-time,39096.32,Columbus,39.9612,-82.9988,STR064,EMP000520,Michael Johnson,Manager
EMP000184,Laura Roberts,Female,37,,High School,25/03/2021,,Store Operations,Cashier,Entry,Full-time,30773.39,Las Vegas,36.1699,-115.1398,STR008,EMP000767,Tamara Riddle,Manager
EMP000185,Michael Lyons,Male,36,,Bachelor's,04/12/2021,,Store Operations,Cashier,Entry,Part-time,14747.65,Chicago,41.8781,-87.6298,STR149,EMP001026,Brandon Kelly,Manager
EMP000186,Kathryn Snyder,Male,27,,Master's,27/01/2019,,Store Operations,Sales Associate,Associate,Part-time,21551.89,San Diego,32.7157,-117.1611,STR065,EMP001224,Raymond Quinn,Manager
EMP000187,Andrew Reynolds,Male,44,,Master's,27/12/2019,,Store Operations,Cashier,Entry,Full-time,30172.22,Houston,29.7604,-95.3698,STR038,EMP001447,Sonya Jackson,Manager
EMP000188,David Davis,Male,28,,Some College,11/09/2021,,Store Operations,Shift Supervisor,Supervisor,Full-time,51993.61,Detroit,42.3314,-83.0458,STR091,EMP001680,Zachary Santiago,Manager
EMP000189,Sara Johnston,Female,36,,Bachelor's,16/10/2016,,Store Operations,Cashier,Entry,Seasonal,10918.6,Fort Worth,32.7555,-97.3308,STR099,EMP002163,Mr. William Ward,Manager
EMP000190,Yvonne Chambers,Male,28,,High School,18/01/2020,,Store Operations,Sales Associate,Associate,Full-time,30902.23,San Antonio,29.4241,-98.4936,STR043,EMP002493,Eric Williams,Manager
EMP000191,Andrew Avila,Male,34,,Some College,30/03/2021,,Store Operations,Cashier,Entry,Full-time,22931.03,Detroit,42.3314,-83.0458,STR088,EMP002827,Amanda Wright,Manager
EMP000192,Matthew Moon,Male,53,,Master's,06/07/2020,,Store Operations,Sales Associate,Associate,Full-time,38766.59,Jacksonville,30.3322,-81.6557,STR045,EMP001680,Zachary Santiago,Manager
EMP000193,Kevin Walters,Male,23,,Bachelor's,18/07/2019,12/07/2023,Store Operations,Sales Associate,Associate,Seasonal,15522.01,Charlotte,35.2271,-80.8431,STR008,EMP001131,Michelle Walls,Executive
EMP000194,Brandon Bailey MD,Male,39,,Master's,23/12/2019,,Store Operations,Sales Associate,Associate,Part-time,21358.33,San Diego,32.7157,-117.1611,STR082,EMP002456,Jennifer Moore,Executive
EMP000195,Shannon Rivera,Female,37,,Some College,02/08/2019,,Store Operations,Cashier,Entry,Part-time,15234.18,Louisville,38.2527,-85.7585,STR142,EMP000529,Melissa Bishop,Senior Manager
EMP000196,Donna Landry,Female,29,,Bachelor's,04/08/2021,04/03/2023,Store Operations,Cashier,Entry,Full-time,25492.1,Chicago,41.8781,-87.6298,STR094,EMP001305,Tina Walter,Senior Manager
EMP000197,Krista Gibson,Female,34,,Bachelor's,22/09/2016,,Store Operations,Cashier,Entry,Full-time,29259.56,Boston,42.3601,-71.0589,STR038,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000198,Frank Cordova,Male,24,,High School,29/10/2021,,Store Operations,Cashier,Entry,Part-time,18582.66,Jacksonville,30.3322,-81.6557,STR098,EMP002436,Miranda Murray,Senior Manager
EMP000199,Jose Travis,Male,22,,Bachelor's,03/02/2020,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,48306.3,Houston,29.7604,-95.3698,STR034,EMP002585,Kara Rogers,Senior Manager
EMP000200,Kimberly Gutierrez,Male,28,,High School,10/11/2018,05/02/2024,Store Operations,Sales Associate,Associate,Full-time,37358.51,San Diego,32.7157,-117.1611,STR126,EMP002684,David James,Senior Manager
EMP000201,Isaiah Avila,Male,46,,Some College,02/09/2021,04/01/2022,Store Operations,Cashier,Entry,Seasonal,11368.13,San Jose,37.3382,-121.8863,STR045,EMP001680,Zachary Santiago,Manager
EMP000202,Olivia Harris,Female,27,,Bachelor's,07/03/2021,,Store Operations,Cashier,Entry,Full-time,22841.4,Chicago,41.8781,-87.6298,STR125,EMP002712,Scott Meza,Senior Manager
EMP000203,Tanya Kim,Female,49,,High School,11/12/2012,,Store Operations,Cashier,Entry,Full-time,23616.29,Denver,39.7392,-104.9903,STR022,EMP000053,Rebecca Valencia,Manager
EMP000204,Barbara Dudley,Female,33,,High School,07/08/2021,04/12/2022,Store Operations,Cashier,Entry,Full-time,30985.54,Jacksonville,30.3322,-81.6557,STR109,EMP000121,Jamie Walton,Manager
EMP000205,Cynthia Moore,Female,32,,Some College,10/08/2021,,Store Operations,Cashier,Entry,Full-time,28064.29,Las Vegas,36.1699,-115.1398,STR017,EMP000240,Briana Murray,Manager
EMP000206,Kristen Davis,Male,43,,Bachelor's,18/11/2019,,Store Operations,Cashier,Entry,Full-time,22091.97,Portland,45.5152,-122.6784,STR101,EMP000520,Michael Johnson,Manager
EMP000207,Susan Murray MD,Male,26,,Some College,02/12/2021,,Store Operations,Sales Associate,Associate,Full-time,29217.66,Nashville,36.1627,-86.7816,STR046,EMP000767,Tamara Riddle,Manager
EMP000208,Kathleen Moran,Male,29,,High School,28/04/2013,,Store Operations,Sales Associate,Associate,Full-time,35962.02,Detroit,42.3314,-83.0458,STR102,EMP001026,Brandon Kelly,Manager
EMP000209,Denise Davenport,Female,22,,High School,13/02/2020,,Store Operations,Cashier,Entry,Full-time,22050.62,Dallas,32.7767,-96.797,STR004,EMP001224,Raymond Quinn,Manager
EMP000210,Mrs. Kristen Reyes,Male,56,,High School,30/12/2021,02/12/2024,Store Operations,Cashier,Entry,Part-time,14164.85,Detroit,42.3314,-83.0458,STR038,EMP001447,Sonya Jackson,Manager
EMP000211,Katie Suarez,Male,48,,Bachelor's,12/03/2019,,Store Operations,Sales Associate,Associate,Full-time,34584.81,Charlotte,35.2271,-80.8431,STR035,EMP002163,Mr. William Ward,Manager
EMP000212,Desiree Tyler,Male,29,,High School,06/07/2021,,Store Operations,Cashier,Entry,Full-time,28918.95,Charlotte,35.2271,-80.8431,STR065,EMP002493,Eric Williams,Manager
EMP000213,Timothy Romero,Male,39,,High School,26/08/2019,,Store Operations,Cashier,Entry,Full-time,28519.61,Houston,29.7604,-95.3698,STR009,EMP002827,Amanda Wright,Manager
EMP000214,Diane Evans,Male,37,,Some College,08/11/2021,14/08/2024,Store Operations,Sales Associate,Associate,Full-time,30691.23,Los Angeles,34.0522,-118.2437,STR034,EMP001131,Michelle Walls,Executive
EMP000215,Yvonne Burns,Male,44,,Some College,25/04/2019,,Store Operations,Cashier,Entry,Part-time,17473.08,Columbus,39.9612,-82.9988,STR034,EMP002456,Jennifer Moore,Executive
EMP000216,Joshua Reed,Female,31,,Some College,29/04/2021,,Store Operations,Cashier,Entry,Part-time,14623.49,Louisville,38.2527,-85.7585,STR013,EMP002493,Eric Williams,Manager
EMP000217,Kimberly Gibson,Male,39,,High School,02/08/2017,,Store Operations,Cashier,Entry,Full-time,25254,Baltimore,39.2904,-76.6122,STR114,EMP002712,Scott Meza,Senior Manager
EMP000218,Colin Terry,Male,24,,High School,03/04/2021,,Store Operations,Cashier,Entry,Part-time,17678.95,Memphis,35.1495,-90.049,STR119,EMP000121,Jamie Walton,Manager
EMP000219,Cynthia Rowe,Female,25,,High School,18/04/2021,04/10/2024,Store Operations,Cashier,Entry,Part-time,17097.8,Louisville,38.2527,-85.7585,STR069,EMP000529,Melissa Bishop,Senior Manager
EMP000220,Patrick Thornton,Male,31,,Bachelor's,24/04/2021,,Store Operations,Sales Associate,Associate,Full-time,38190.68,Seattle,47.6062,-122.3321,STR051,EMP001305,Tina Walter,Senior Manager
EMP000221,Jasmin Alvarado,Male,25,,Bachelor's,28/11/2021,,Store Operations,Shift Supervisor,Supervisor,Full-time,53837.03,Austin,30.2672,-97.7431,STR138,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000222,Veronica Simpson,Female,40,,Master's,05/08/2014,,Store Operations,Cashier,Entry,Part-time,16609.85,Phoenix,33.4484,-112.074,STR021,EMP002436,Miranda Murray,Senior Manager
EMP000223,Jonathan Lawrence,Male,35,,Some College,25/06/2020,,Store Operations,Cashier,Entry,Full-time,22936.75,Boston,42.3601,-71.0589,STR105,EMP002585,Kara Rogers,Senior Manager
EMP000224,Shelly Alexander,Male,31,,Bachelor's,28/10/2020,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,24309.44,Los Angeles,34.0522,-118.2437,STR100,EMP002684,David James,Senior Manager
EMP000225,Joyce Bowen,Female,33,,High School,14/08/2020,,Store Operations,Cashier,Entry,Full-time,24652.02,Portland,45.5152,-122.6784,STR057,EMP000053,Rebecca Valencia,Manager
EMP000226,Matthew Moore,Male,31,,High School,19/01/2018,26/03/2023,Store Operations,Cashier,Entry,Full-time,24439.9,Philadelphia,39.9526,-75.1652,STR100,EMP000240,Briana Murray,Manager
EMP000227,Wayne Morgan,Male,31,,Bachelor's,20/08/2020,,Store Operations,Shift Supervisor,Supervisor,Full-time,59514.19,San Diego,32.7157,-117.1611,STR119,EMP000121,Jamie Walton,Manager
EMP000228,Marie Christian,Female,35,,High School,28/09/2017,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,40896.47,Louisville,38.2527,-85.7585,STR134,EMP000520,Michael Johnson,Manager
EMP000229,Shannon James,Female,22,,Bachelor's,26/12/2020,,Store Operations,Sales Associate,Associate,Full-time,38704.56,New York,40.7128,-74.006,STR051,EMP000767,Tamara Riddle,Manager
EMP000230,Nathan Malone,Male,33,,High School,01/04/2021,,Store Operations,Cashier,Entry,Full-time,28311.39,Detroit,42.3314,-83.0458,STR098,EMP001026,Brandon Kelly,Manager
EMP000231,Amanda Jones,Female,32,,High School,28/05/2021,14/02/2022,Store Operations,Sales Associate,Associate,Seasonal,15015.09,Louisville,38.2527,-85.7585,STR017,EMP001224,Raymond Quinn,Manager
EMP000232,Tammie Bright,Male,32,,Master's,11/02/2020,,Store Operations,Shift Supervisor,Supervisor,Full-time,51047.47,Denver,39.7392,-104.9903,STR095,EMP001447,Sonya Jackson,Manager
EMP000233,Jessica Garcia,Female,41,,Master's,22/04/2020,,Store Operations,Cashier,Entry,Part-time,16661.42,Las Vegas,36.1699,-115.1398,STR084,EMP002163,Mr. William Ward,Manager
EMP000234,Shelia Wallace,Female,23,,Master's,20/03/2021,,Store Operations,Cashier,Entry,Full-time,26925.18,Boston,42.3601,-71.0589,STR134,EMP002827,Amanda Wright,Manager
EMP000235,Stephanie Williams,Female,30,,Some College,14/03/2020,,Store Operations,Cashier,Entry,Part-time,14371.46,Jacksonville,30.3322,-81.6557,STR075,EMP001131,Michelle Walls,Executive
EMP000236,Elaine Brooks,Male,21,,Master's,10/07/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,45836.78,Nashville,36.1627,-86.7816,STR076,EMP002456,Jennifer Moore,Executive
EMP000237,Joseph Knight,Male,26,,Bachelor's,19/05/2019,,Store Operations,Sales Associate,Associate,Seasonal,12547.71,Houston,29.7604,-95.3698,STR141,EMP000529,Melissa Bishop,Senior Manager
EMP000238,Carolyn Miller,Male,43,,Bachelor's,06/10/2019,,Store Operations,Sales Associate,Associate,Full-time,28291.79,Houston,29.7604,-95.3698,STR086,EMP001305,Tina Walter,Senior Manager
EMP000239,Lisa Allen,Female,21,,High School,25/02/2021,,Store Operations,Cashier,Entry,Part-time,17072.83,Fort Worth,32.7555,-97.3308,STR121,EMP002436,Miranda Murray,Senior Manager
EMP000240,Briana Murray,Female,35,,Bachelor's,04/04/2021,,Store Operations,Store Manager,Manager,Full-time,60313.32,Portland,45.5152,-122.6784,STR071,EMP002585,Kara Rogers,Senior Manager
EMP000241,David Smith,Male,30,,Some College,19/04/2021,,Store Operations,Sales Associate,Associate,Full-time,39285.5,New York,40.7128,-74.006,STR091,EMP001823,Nicholas Fitzgerald,Senior Manager
